Id,Name,Year,Gender,Count
2244879,Dickey,2014,M,-19
2244880,Dayle,2014,M,-19
2244881,Darryle,2014,M,-19
2244882,Chalmer,2014,M,-19
2244883,Griffin,2014,M,-19
2244884,Cullen,2014,M,-20
2244885,Clell,2014,M,-20
2244886,Camille,2014,M,-20
2244887,June,2014,M,-21
2244888,Josiah,2014,M,-21
2244889,Jeryl,2014,M,-21
2244890,Jackey,2014,M,-21
2244891,Hillard,2014,M,-21
2244892,Harlen,2014,M,-21
2244893,Gurney,2014,M,-21
2244894,Gaylan,2014,M,-21
2244895,Garvin,2014,M,-21
2244896,Gaines,2014,M,-21
2244897,Ezzard,2014,M,-21
2244898,Epifanio,2014,M,-21
2244899,Doyal,2014,M,-21
2244900,Kee,2014,M,-21
2244901,Dolores,2014,M,-21
2244902,Delfino,2014,M,-21
2244903,Dario,2014,M,-21
2244904,Cortez,2014,M,-21
2244905,Cleon,2014,M,-21
2244906,Claudio,2014,M,-21
2244907,Chandler,2014,M,-21
2244908,Braxton,2014,M,-21
2244909,Augustin,2014,M,-21
2244910,Ashby,2014,M,-21
2244911,Ansel,2014,M,-21
2244912,Algie,2014,M,-21
2244913,Aldo,2014,M,-21
2244914,Willy,2014,M,-22
2244915,Dewain,2014,M,-21
2244916,Ladon,2014,M,-21
2244917,Lamarr,2014,M,-21
2244918,Lawton,2014,M,-21
2244919,Burrell,2014,M,-20
2244920,Burnett,2014,M,-20
2244921,Benard,2014,M,-20
2244922,Belton,2014,M,-20
2244923,Basilio,2014,M,-20
2244924,Alvino,2014,M,-20
2244925,Ace,2014,M,-20
2244926,Vergil,2014,M,-21
2244927,Ty,2014,M,-21
2244928,Thelbert,2014,M,-21
2244929,Thedore,2014,M,-21
2244930,Steward,2014,M,-21
2244931,Skipper,2014,M,-21
2244932,Simmie,2014,M,-21
2244933,Sim,2014,M,-21
2244934,Sherry,2014,M,-21
2244935,Ryland,2014,M,-21
2244936,Ronal,2014,M,-21
2244937,Reece,2014,M,-21
2244938,Raynard,2014,M,-21
2244939,Ossie,2014,M,-21
2244940,Mickeal,2014,M,-21
2244941,Mervyn,2014,M,-21
2244942,Merrell,2014,M,-21
2244943,Mallory,2014,M,-21
2244944,Lugene,2014,M,-21
2244945,Lois,2014,M,-21
2244946,Leandro,2014,M,-21
2244947,Lazaro,2014,M,-21
2244948,Mitch,2014,M,-19
2244949,Narciso,2014,M,-19
2244950,Niel,2014,M,-19
2244951,Radford,2014,M,-19
2244952,Clemon,2014,M,-17
2244953,Claire,2014,M,-17
2244954,Christie,2014,M,-17
2244955,Cheryl,2014,M,-17
2244956,Chaim,2014,M,-17
2244957,Cass,2014,M,-17
2244958,Candido,2014,M,-17
2244959,Burdette,2014,M,-17
2244960,Buddie,2014,M,-17
2244961,Brooke,2014,M,-17
2244962,Bonifacio,2014,M,-17
2244963,Berkley,2014,M,-17
2244964,Ardis,2014,M,-17
2244965,Collis,2014,M,-17
2244966,Almer,2014,M,-17
2244967,Adalberto,2014,M,-17
2244968,Winton,2014,M,-18
2244969,Wendall,2014,M,-18
2244970,Wash,2014,M,-18
2244971,Virginia,2014,M,-18
2244972,Thor,2014,M,-18
2244973,Stoney,2014,M,-18
2244974,Smith,2014,M,-18
2244975,Silvio,2014,M,-18
2244976,Rosa,2014,M,-18
2244977,Rebecca,2014,M,-18
2244978,Reagan,2014,M,-18
2244979,Price,2014,M,-18
2244980,Alf,2014,M,-17
2244981,Conrado,2014,M,-17
2244982,Corwin,2014,M,-17
2244983,Devin,2014,M,-17
2244984,Royden,2014,M,-17
2244985,Rexford,2014,M,-17
2244986,Renaldo,2014,M,-17
2244987,Percell,2014,M,-17
2244988,Parnell,2014,M,-17
2244989,Orie,2014,M,-17
2244990,Nolen,2014,M,-17
2244991,Newman,2014,M,-17
2244992,Micah,2014,M,-17
2244993,Marshell,2014,M,-17
2244994,Macario,2014,M,-17
2244995,Larkin,2014,M,-17
2244996,Karry,2014,M,-17
2244997,Jonah,2014,M,-17
2244998,Jayson,2014,M,-17
2244999,Hyman,2014,M,-17
2245000,Harlow,2014,M,-17
2245001,Harl,2014,M,-17
2245002,Hanson,2014,M,-17
2245003,Glade,2014,M,-17
2245004,Fredie,2014,M,-17
2245005,Feliciano,2014,M,-17
2245006,Everardo,2014,M,-17
2245007,Estill,2014,M,-17
2245008,Ernst,2014,M,-17
2245009,Eleazar,2014,M,-17
2245010,Duaine,2014,M,-17
2245011,Doyce,2014,M,-17
2245012,Dow,2014,M,-17
2245013,Phyllis,2014,M,-18
2245014,Sullivan,2014,M,-17
2245015,Paula,2014,M,-18
2245016,Page,2014,M,-18
2245017,Dennison,2014,M,-18
2245018,Darryll,2014,M,-18
2245019,Danney,2014,M,-18
2245020,Cosmo,2014,M,-18
2245021,Conway,2014,M,-18
2245022,Cecilio,2014,M,-18
2245023,Carmel,2014,M,-18
2245024,Carlis,2014,M,-18
2245025,Campbell,2014,M,-18
2245026,Burney,2014,M,-18
2245027,Buel,2014,M,-18
2245028,Bucky,2014,M,-18
2245029,Bishop,2014,M,-18
2245030,Dolan,2014,M,-18
2245031,Barnett,2014,M,-18
2245032,Ballard,2014,M,-18
2245033,Archibald,2014,M,-18
2245034,Anson,2014,M,-18
2245035,Albino,2014,M,-18
2245036,Adrien,2014,M,-18
2245037,Wright,2014,M,-19
2245038,West,2014,M,-19
2245039,Werner,2014,M,-19
2245040,Tyson,2014,M,-19
2245041,Tyronne,2014,M,-19
2245042,Timm,2014,M,-19
2245043,Rockey,2014,M,-19
2245044,Reno,2014,M,-19
2245045,Baltazar,2014,M,-18
2245046,Dolphus,2014,M,-18
2245047,Donold,2014,M,-18
2245048,Dorris,2014,M,-18
2245049,Norval,2014,M,-18
2245050,Neville,2014,M,-18
2245051,Nehemiah,2014,M,-18
2245052,Neale,2014,M,-18
2245053,Namon,2014,M,-18
2245054,Moshe,2014,M,-18
2245055,Melbourne,2014,M,-18
2245056,Maximo,2014,M,-18
2245057,Lynden,2014,M,-18
2245058,Librado,2014,M,-18
2245059,Laymon,2014,M,-18
2245060,Langston,2014,M,-18
2245061,Landis,2014,M,-18
2245062,Johnney,2014,M,-18
2245063,Janice,2014,M,-18
2245064,Isaias,2014,M,-18
2245065,Hulon,2014,M,-18
2245066,Hipolito,2014,M,-18
2245067,Hiawatha,2014,M,-18
2245068,Hazel,2014,M,-18
2245069,Gust,2014,M,-18
2245070,Grayson,2014,M,-18
2245071,Graydon,2014,M,-18
2245072,Geronimo,2014,M,-18
2245073,Franky,2014,M,-18
2245074,Fidencio,2014,M,-18
2245075,Evaristo,2014,M,-18
2245076,Estevan,2014,M,-18
2245077,Ellison,2014,M,-18
2245078,Pascual,2014,M,-18
2245079,Brant,2014,M,-41
2245080,Monte,2014,M,-439
2245081,Trent,2014,M,-42
2245082,Elijah,2014,M,-268
2245083,Burton,2014,M,-269
2245084,Frederic,2014,M,-270
2245085,Denny,2014,M,-271
2245086,Linwood,2014,M,-272
2245087,Dannie,2014,M,-272
2245088,Ned,2014,M,-273
2245089,Billie,2014,M,-275
2245090,Amos,2014,M,-275
2245091,Murray,2014,M,-276
2245092,Unknown,2014,M,-278
2245093,Irving,2014,M,-282
2245094,Marlin,2014,M,-283
2245095,Fernando,2014,M,-268
2245096,Emmett,2014,M,-284
2245097,Miles,2014,M,-286
2245098,Abraham,2014,M,-288
2245099,Rocky,2014,M,-289
2245100,Orville,2014,M,-291
2245101,Moses,2014,M,-292
2245102,Elliott,2014,M,-293
2245103,Edmond,2014,M,-294
2245104,Alonzo,2014,M,-297
2245105,Aubrey,2014,M,-299
2245106,Harley,2014,M,-301
2245107,Adam,2014,M,-301
2245108,Gerry,2014,M,-302
2245109,Darwin,2014,M,-303
2245110,Junior,2014,M,-285
2245111,Brad,2014,M,-310
2245112,Grover,2014,M,-268
2245113,Vance,2014,M,-267
2245114,Norbert,2014,M,-227
2245115,Lon,2014,M,-228
2245116,Harrison,2014,M,-231
2245117,Emanuel,2014,M,-231
2245118,Elton,2014,M,-231
2245119,Alphonso,2014,M,-231
2245120,Al,2014,M,-231
2245121,Kermit,2014,M,-233
2245122,Jess,2014,M,-235
2245123,Loyd,2014,M,-236
2245124,Norris,2014,M,-239
2245125,Donny,2014,M,-239
2245126,Ed,2014,M,-241
2245127,Reed,2014,M,-268
2245128,Tracy,2014,M,-246
2245129,Rodolfo,2014,M,-250
2245130,Andre,2014,M,-251
2245131,Thurman,2014,M,-252
2245132,Doug,2014,M,-254
2245133,Dominick,2014,M,-256
2245134,Sanford,2014,M,-257
2245135,Rafael,2014,M,-258
2245136,Sterling,2014,M,-261
2245137,Ernesto,2014,M,-262
2245138,Gabriel,2014,M,-265
2245139,Chuck,2014,M,-265
2245140,Winston,2014,M,-266
2245141,Lamar,2014,M,-266
2245142,August,2014,M,-249
2245143,Cornelius,2014,M,-311
2245144,Dominic,2014,M,-313
2245145,Harlan,2014,M,-314
2245146,Guadalupe,2014,M,-375
2245147,Wilson,2014,M,-377
2245148,Sheldon,2014,M,-377
2245149,Irvin,2014,M,-379
2245150,Terence,2014,M,-389
2245151,Stewart,2014,M,-389
2245152,Woodrow,2014,M,-390
2245153,Louie,2014,M,-391
2245154,Angelo,2014,M,-392
2245155,Denis,2014,M,-394
2245156,Percy,2014,M,-398
2245157,Roderick,2014,M,-401
2245158,Garland,2014,M,-402
2245159,Travis,2014,M,-374
2245160,Hal,2014,M,-406
2245161,Freddy,2014,M,-425
2245162,Ellis,2014,M,-431
2245163,Sammie,2014,M,-432
2245164,Galen,2014,M,-433
2245165,Phil,2014,M,-438
2245166,Cary,2014,M,-447
2245167,Nick,2014,M,-448
2245168,Randal,2014,M,-450
2245169,Ervin,2014,M,-453
2245170,Andy,2014,M,-455
2245171,Ken,2014,M,-456
2245172,Grady,2014,M,-456
2245173,Ivan,2014,M,-457
2245174,Elbert,2014,M,-418
2245175,Vaughn,2014,M,-374
2245176,Stephan,2014,M,-373
2245177,Owen,2014,M,-370
2245178,Gale,2014,M,-314
2245179,Adrian,2014,M,-314
2245180,Rickie,2014,M,-315
2245181,Wilfred,2014,M,-316
2245182,Spencer,2014,M,-320
2245183,Salvador,2014,M,-322
2245184,Cleveland,2014,M,-323
2245185,Ernie,2014,M,-325
2245186,Royce,2014,M,-328
2245187,Monty,2014,M,-333
2245188,Lionel,2014,M,-336
2245189,Eldon,2014,M,-338
2245190,Dick,2014,M,-340
2245191,Ronny,2014,M,-341
2245192,Donn,2014,M,-341
2245193,Noel,2014,M,-343
2245194,Alfredo,2014,M,-343
2245195,Buddy,2014,M,-344
2245196,Rene,2014,M,-349
2245197,Boyd,2014,M,-349
2245198,Arturo,2014,M,-350
2245199,Conrad,2014,M,-351
2245200,Alfonso,2014,M,-351
2245201,Merle,2014,M,-353
2245202,Lorenzo,2014,M,-355
2245203,Bert,2014,M,-361
2245204,Dwayne,2014,M,-362
2245205,Miguel,2014,M,-366
2245206,Dallas,2014,M,-368
2245207,Carmen,2014,M,-224
2245208,Enrique,2014,M,-224
2245209,Alberto,2014,M,-223
2245210,Odell,2014,M,-221
2245211,Javier,2014,M,-152
2245212,Maynard,2014,M,-153
2245213,Timmy,2014,M,-154
2245214,Luke,2014,M,-154
2245215,Joey,2014,M,-154
2245216,Denver,2014,M,-154
2245217,Dickie,2014,M,-155
2245218,Erik,2014,M,-156
2245219,Davis,2014,M,-156
2245220,Truman,2014,M,-158
2245221,Jackson,2014,M,-158
2245222,Felipe,2014,M,-159
2245223,Dane,2014,M,-159
2245224,Merrill,2014,M,-151
2245225,Coy,2014,M,-159
2245226,Armand,2014,M,-160
2245227,Abel,2014,M,-161
2245228,Jeremiah,2014,M,-163
2245229,Jean,2014,M,-164
2245230,Hollis,2014,M,-164
2245231,Jerrold,2014,M,-165
2245232,Michel,2014,M,-166
2245233,Kendall,2014,M,-166
2245234,Monroe,2014,M,-167
2245235,Booker,2014,M,-167
2245236,Pablo,2014,M,-168
2245237,Garrett,2014,M,-168
2245238,Barton,2014,M,-168
2245239,Thaddeus,2014,M,-160
2245240,Reid,2014,M,-151
2245241,Emory,2014,M,-150
2245242,Johnie,2014,M,-150
2245243,Lannie,2014,M,-138
2245244,Irwin,2014,M,-138
2245245,Santos,2014,M,-139
2245246,Eduardo,2014,M,-139
2245247,Seth,2014,M,-140
2245248,Brett,2014,M,-140
2245249,Bennett,2014,M,-140
2245250,Duncan,2014,M,-141
2245251,Jaime,2014,M,-143
2245252,Kyle,2014,M,-144
2245253,Elias,2014,M,-144
2245254,Roman,2014,M,-145
2245255,Isaiah,2014,M,-145
2245256,Erwin,2014,M,-145
2245257,Dexter,2014,M,-145
2245258,Vern,2014,M,-146
2245259,Israel,2014,M,-146
2245260,Gus,2014,M,-146
2245261,Delmar,2014,M,-146
2245262,Shelby,2014,M,-147
2245263,Lane,2014,M,-147
2245264,Connie,2014,M,-147
2245265,Rogers,2014,M,-148
2245266,Noah,2014,M,-148
2245267,Buford,2014,M,-148
2245268,Benito,2014,M,-148
2245269,Toby,2014,M,-149
2245270,Rory,2014,M,-150
2245271,Merlin,2014,M,-150
2245272,Riley,2014,M,-169
2245273,Forrest,2014,M,-459
2245274,Linda,2014,M,-169
2245275,Mary,2014,M,-170
2245276,Jeffry,2014,M,-193
2245277,Jasper,2014,M,-193
2245278,Solomon,2014,M,-194
2245279,Millard,2014,M,-194
2245280,Fredric,2014,M,-194
2245281,Elliot,2014,M,-195
2245282,Carey,2014,M,-195
2245283,Kirby,2014,M,-197
2245284,Kennith,2014,M,-197
2245285,Tomas,2014,M,-199
2245286,Simon,2014,M,-199
2245287,Randell,2014,M,-199
2245288,Terrell,2014,M,-202
2245289,Ollie,2014,M,-193
2245290,Dewayne,2014,M,-203
2245291,Reuben,2014,M,-206
2245292,Elwood,2014,M,-207
2245293,Drew,2014,M,-207
2245294,Roscoe,2014,M,-208
2245295,Gail,2014,M,-210
2245296,Colin,2014,M,-211
2245297,Emil,2014,M,-216
2245298,Jason,2014,M,-218
2245299,Christian,2014,M,-218
2245300,Bobbie,2014,M,-218
2245301,Nolan,2014,M,-219
2245302,Barney,2014,M,-219
2245303,Will,2014,M,-221
2245304,Wiley,2014,M,-206
2245305,Lamont,2014,M,-192
2245306,Weldon,2014,M,-190
2245307,Eddy,2014,M,-189
2245308,Otto,2014,M,-172
2245309,Charley,2014,M,-172
2245310,Ulysses,2014,M,-174
2245311,Justin,2014,M,-174
2245312,Evan,2014,M,-175
2245313,Elvin,2014,M,-175
2245314,Russel,2014,M,-177
2245315,Levi,2014,M,-177
2245316,Joesph,2014,M,-177
2245317,Jerold,2014,M,-177
2245318,Gilberto,2014,M,-177
2245319,Clay,2014,M,-177
2245320,Julio,2014,M,-178
2245321,Domingo,2014,M,-178
2245322,Carter,2014,M,-178
2245323,Cornell,2014,M,-179
2245324,Ward,2014,M,-182
2245325,Marty,2014,M,-182
2245326,Jorge,2014,M,-182
2245327,Joshua,2014,M,-183
2245328,Ramiro,2014,M,-185
2245329,Jake,2014,M,-185
2245330,Dudley,2014,M,-185
2245331,Angel,2014,M,-186
2245332,Rocco,2014,M,-187
2245333,Blaine,2014,M,-187
2245334,Sandy,2014,M,-188
2245335,Austin,2014,M,-188
2245336,Reynaldo,2014,M,-189
2245337,Harris,2014,M,-169
2245338,Silas,2014,M,-138
2245339,Todd,2014,M,-460
2245340,Marcus,2014,M,-463
2245341,Freddie,2014,M,-1672
2245342,Dwight,2014,M,-1717
2245343,Johnnie,2014,M,-1731
2245344,Lester,2014,M,-1749
2245345,Ricky,2014,M,-1790
2245346,Gilbert,2014,M,-1812
2245347,Charlie,2014,M,-1828
2245348,Juan,2014,M,-1832
2245349,Jon,2014,M,-1886
2245350,Harvey,2014,M,-1934
2245351,Allan,2014,M,-1935
2245352,Vernon,2014,M,-1953
2245353,Jackie,2014,M,-1960
2245354,Leo,2014,M,-1647
2245355,Joel,2014,M,-1986
2245356,Duane,2014,M,-1992
2245357,Nicholas,2014,M,-1995
2245358,Lonnie,2014,M,-2019
2245359,Benjamin,2014,M,-2021
2245360,Floyd,2014,M,-2024
2245361,Lewis,2014,M,-2082
2245362,Clyde,2014,M,-2082
2245363,Jimmie,2014,M,-2087
2245364,Dean,2014,M,-2102
2245365,Alvin,2014,M,-2153
2245366,Glen,2014,M,-2202
2245367,Leslie,2014,M,-2205
2245368,Dan,2014,M,-2282
2245369,Tony,2014,M,-1989
2245370,Lloyd,2014,M,-2332
2245371,Manuel,2014,M,-1645
2245372,Donnie,2014,M,-1620
2245373,Carlos,2014,M,-1136
2245374,Maurice,2014,M,-1153
2245375,Dave,2014,M,-1163
2245376,Terrence,2014,M,-1178
2245377,Alexander,2014,M,-1188
2245378,Nathaniel,2014,M,-1192
2245379,Stuart,2014,M,-1194
2245380,Matthew,2014,M,-1219
2245381,Roland,2014,M,-1220
2245382,Claude,2014,M,-1220
2245383,Bradley,2014,M,-1312
2245384,Cecil,2014,M,-1319
2245385,Karl,2014,M,-1322
2245386,Franklin,2014,M,-1624
2245387,Randolph,2014,M,-1358
2245388,Ted,2014,M,-1377
2245389,Chris,2014,M,-1388
2245390,Marc,2014,M,-1399
2245391,Wesley,2014,M,-1406
2245392,Garry,2014,M,-1417
2245393,Jonathan,2014,M,-1432
2245394,Chester,2014,M,-1437
2245395,Bob,2014,M,-1465
2245396,Neil,2014,M,-1476
2245397,Milton,2014,M,-1559
2245398,Lynn,2014,M,-1579
2245399,Arnold,2014,M,-1593
2245400,Herman,2014,M,-1609
2245401,Rick,2014,M,-1359
2245402,Edwin,2014,M,-2371
2245403,Micheal,2014,M,-2380
2245404,Leon,2014,M,-2424
2245405,Rodney,2014,M,-3829
2245406,Brian,2014,M,-3854
2245407,Keith,2014,M,-3880
2245408,Tommy,2014,M,-3885
2245409,Martin,2014,M,-3903
2245410,Melvin,2014,M,-3977
2245411,Christopher,2014,M,-3998
2245412,Eddie,2014,M,-4095
2245413,Randall,2014,M,-4160
2245414,Francis,2014,M,-4289
2245415,Craig,2014,M,-4327
2245416,Ernest,2014,M,-4345
2245417,Andrew,2014,M,-4523
2245418,Mike,2014,M,-3740
2245419,Leonard,2014,M,-4548
2245420,Fred,2014,M,-4726
2245421,Allen,2014,M,-4734
2245422,Frederick,2014,M,-4750
2245423,Russell,2014,M,-5002
2245424,Steve,2014,M,-5025
2245425,Bobby,2014,M,-5116
2245426,Phillip,2014,M,-5203
2245427,Louis,2014,M,-5231
2245428,Ronnie,2014,M,-5242
2245429,Howard,2014,M,-5287
2245430,Samuel,2014,M,-5365
2245431,Alwin,2014,M,-13
2245432,Glenn,2014,M,-5410
2245433,Barry,2014,M,-4606
2245434,Marvin,2014,M,-3723
2245435,Norman,2014,M,-3669
2245436,Earl,2014,M,-3653
2245437,Jose,2014,M,-2442
2245438,Gene,2014,M,-2444
2245439,Jay,2014,M,-2456
2245440,Victor,2014,M,-2517
2245441,Darrell,2014,M,-2517
2245442,Warren,2014,M,-2527
2245443,Tom,2014,M,-2543
2245444,Gordon,2014,M,-2543
2245445,Calvin,2014,M,-2568
2245446,Bernard,2014,M,-2677
2245447,Jesse,2014,M,-2703
2245448,Ray,2014,M,-2714
2245449,Jim,2014,M,-2725
2245450,Herbert,2014,M,-2729
2245451,Bill,2014,M,-2767
2245452,Jerome,2014,M,-2771
2245453,Eric,2014,M,-2772
2245454,Clifford,2014,M,-2904
2245455,Vincent,2014,M,-2914
2245456,Leroy,2014,M,-2937
2245457,Theodore,2014,M,-3041
2245458,Scott,2014,M,-3051
2245459,Don,2014,M,-3061
2245460,Curtis,2014,M,-3088
2245461,Alfred,2014,M,-3190
2245462,Kevin,2014,M,-3299
2245463,Clarence,2014,M,-3395
2245464,Lee,2014,M,-3564
2245465,Randy,2014,M,-3622
2245466,Guy,2014,M,-1130
2245467,Oscar,2014,M,-1128
2245468,Marshall,2014,M,-1111
2245469,Sam,2014,M,-1103
2245470,Sylvester,2014,M,-584
2245471,Jerald,2014,M,-584
2245472,Geoffrey,2014,M,-586
2245473,Edmund,2014,M,-586
2245474,Tommie,2014,M,-587
2245475,Homer,2014,M,-590
2245476,Francisco,2014,M,-594
2245477,Doyle,2014,M,-594
2245478,Clark,2014,M,-594
2245479,Darrel,2014,M,-597
2245480,Oliver,2014,M,-598
2245481,Isaac,2014,M,-599
2245482,Alton,2014,M,-601
2245483,Carlton,2014,M,-583
2245484,Roosevelt,2014,M,-605
2245485,Salvatore,2014,M,-608
2245486,Delbert,2014,M,-608
2245487,Teddy,2014,M,-613
2245488,Lance,2014,M,-615
2245489,Troy,2014,M,-621
2245490,Wilbert,2014,M,-622
2245491,Carroll,2014,M,-623
2245492,Hubert,2014,M,-625
2245493,Archie,2014,M,-630
2245494,Leland,2014,M,-633
2245495,Lowell,2014,M,-634
2245496,Kim,2014,M,-637
2245497,Raul,2014,M,-645
2245498,Mario,2014,M,-606
2245499,Roberto,2014,M,-583
2245500,Frankie,2014,M,-579
2245501,Pete,2014,M,-579
2245502,Grant,2014,M,-465
2245503,Hector,2014,M,-466
2245504,Wade,2014,M,-471
2245505,Armando,2014,M,-475
2245506,Willis,2014,M,-478
2245507,Wilbur,2014,M,-486
2245508,Jacob,2014,M,-490
2245509,Ricardo,2014,M,-492
2245510,Pat,2014,M,-495
2245511,Bradford,2014,M,-496
2245512,Lanny,2014,M,-498
2245513,Rufus,2014,M,-500
2245514,Felix,2014,M,-503
2245515,Mack,2014,M,-504
2245516,Kelly,2014,M,-510
2245517,Van,2014,M,-511
2245518,Pedro,2014,M,-512
2245519,Ramon,2014,M,-517
2245520,Myron,2014,M,-517
2245521,Malcolm,2014,M,-520
2245522,Ron,2014,M,-526
2245523,Julian,2014,M,-534
2245524,Preston,2014,M,-536
2245525,Kenny,2014,M,-546
2245526,Mickey,2014,M,-549
2245527,Jan,2014,M,-552
2245528,Julius,2014,M,-555
2245529,Sherman,2014,M,-557
2245530,Gregg,2014,M,-560
2245531,Loren,2014,M,-651
2245532,Dewey,2014,M,-461
2245533,Robin,2014,M,-657
2245534,Bryan,2014,M,-670
2245535,Darryl,2014,M,-858
2245536,Greg,2014,M,-868
2245537,Elmer,2014,M,-868
2245538,Earnest,2014,M,-887
2245539,Clinton,2014,M,-910
2245540,Edgar,2014,M,-913
2245541,Willard,2014,M,-925
2245542,Kerry,2014,M,-926
2245543,Sidney,2014,M,-946
2245544,Rex,2014,M,-959
2245545,Benny,2014,M,-966
2245546,Daryl,2014,M,-976
2245547,Clifton,2014,M,-982
2245548,Antonio,2014,M,-850
2245549,Sammy,2014,M,-999
2245550,Tim,2014,M,-1007
2245551,Jessie,2014,M,-1025
2245552,Fredrick,2014,M,-1032
2245553,Hugh,2014,M,-1042
2245554,Gerard,2014,M,-1043
2245555,Jeffery,2014,M,-1049
2245556,Perry,2014,M,-1058
2245557,Kent,2014,M,-1071
2245558,Wallace,2014,M,-1075
2245559,Dana,2014,M,-1079
2245560,Rickey,2014,M,-1087
2245561,Mitchell,2014,M,-1090
2245562,Reginald,2014,M,-1091
2245563,Ruben,2014,M,-1001
2245564,Marion,2014,M,-838
2245565,Everett,2014,M,-834
2245566,Lyle,2014,M,-834
2245567,Kurt,2014,M,-671
2245568,Luis,2014,M,-674
2245569,Rodger,2014,M,-678
2245570,Horace,2014,M,-685
2245571,Jeff,2014,M,-695
2245572,Wendell,2014,M,-714
2245573,Rudy,2014,M,-719
2245574,Alex,2014,M,-730
2245575,Kirk,2014,M,-731
2245576,Brent,2014,M,-738
2245577,Neal,2014,M,-740
2245578,Luther,2014,M,-743
2245579,Byron,2014,M,-744
2245580,Clayton,2014,M,-749
2245581,Ben,2014,M,-761
2245582,Ross,2014,M,-763
2245583,Max,2014,M,-763
2245584,Nelson,2014,M,-783
2245585,Jesus,2014,M,-784
2245586,Tyrone,2014,M,-789
2245587,Ira,2014,M,-790
2245588,Virgil,2014,M,-792
2245589,Aaron,2014,M,-795
2245590,Laurence,2014,M,-800
2245591,Bennie,2014,M,-806
2245592,Otis,2014,M,-814
2245593,Rudolph,2014,M,-821
2245594,Terrance,2014,M,-829
2245595,Morris,2014,M,-830
2245596,Nathan,2014,M,-659
2245597,Wayland,2014,M,-42
2245598,Emery,2014,M,-137
2245599,Guillermo,2014,M,-136
2245600,Len,2014,M,-56
2245601,Kathleen,2014,M,-56
2245602,Howell,2014,M,-56
2245603,Derrell,2014,M,-56
2245604,Delton,2014,M,-56
2245605,Chad,2014,M,-56
2245606,Alvie,2014,M,-56
2245607,Winfield,2014,M,-57
2245608,Refugio,2014,M,-57
2245609,Quincy,2014,M,-57
2245610,Noe,2014,M,-57
2245611,Meredith,2014,M,-57
2245612,Margarito,2014,M,-57
2245613,Newton,2014,M,-56
2245614,Jed,2014,M,-57
2245615,Elmore,2014,M,-57
2245616,Early,2014,M,-57
2245617,Duwayne,2014,M,-57
2245618,Domenick,2014,M,-57
2245619,Cesar,2014,M,-57
2245620,Adan,2014,M,-57
2245621,Sandra,2014,M,-58
2245622,Palmer,2014,M,-58
2245623,Federico,2014,M,-58
2245624,Dorian,2014,M,-58
2245625,Delmas,2014,M,-58
2245626,Avery,2014,M,-58
2245627,Randle,2014,M,-59
2245628,Hugo,2014,M,-57
2245629,Leonel,2014,M,-59
2245630,Rolf,2014,M,-56
2245631,Ashley,2014,M,-55
2245632,Lucian,2014,M,-52
2245633,Granville,2014,M,-52
2245634,Gonzalo,2014,M,-52
2245635,Elisha,2014,M,-52
2245636,Arvin,2014,M,-52
2245637,Stefan,2014,M,-53
2245638,Rupert,2014,M,-53
2245639,Rosendo,2014,M,-53
2245640,Patsy,2014,M,-53
2245641,Ottis,2014,M,-53
2245642,Mcarthur,2014,M,-53
2245643,Logan,2014,M,-53
2245644,Levon,2014,M,-53
2245645,Windell,2014,M,-56
2245646,Elden,2014,M,-53
2245647,Alec,2014,M,-53
2245648,Milan,2014,M,-54
2245649,Lawrance,2014,M,-54
2245650,Lafayette,2014,M,-54
2245651,Ezell,2014,M,-54
2245652,Dempsey,2014,M,-54
2245653,Webster,2014,M,-55
2245654,Raymon,2014,M,-55
2245655,Merritt,2014,M,-55
2245656,Lary,2014,M,-55
2245657,Jacques,2014,M,-55
2245658,Gustavo,2014,M,-55
2245659,Cordell,2014,M,-55
2245660,Clarance,2014,M,-53
2245661,Lenny,2014,M,-59
2245662,Donal,2014,M,-59
2245663,Antone,2014,M,-59
2245664,Artie,2014,M,-63
2245665,Xavier,2014,M,-64
2245666,Russ,2014,M,-64
2245667,Omar,2014,M,-64
2245668,Marco,2014,M,-64
2245669,Lindsay,2014,M,-64
2245670,Leonardo,2014,M,-64
2245671,Eldridge,2014,M,-64
2245672,Dorsey,2014,M,-64
2245673,Bonnie,2014,M,-64
2245674,Beverly,2014,M,-64
2245675,Vernell,2014,M,-65
2245676,Joaquin,2014,M,-65
2245677,Benton,2014,M,-63
2245678,Issac,2014,M,-65
2245679,Garold,2014,M,-65
2245680,Fritz,2014,M,-65
2245681,Bernardo,2014,M,-65
2245682,Vince,2014,M,-66
2245683,Verne,2014,M,-66
2245684,Toney,2014,M,-66
2245685,Murphy,2014,M,-66
2245686,Melton,2014,M,-66
2245687,Ike,2014,M,-66
2245688,Ezra,2014,M,-66
2245689,Noble,2014,M,-67
2245690,Harmon,2014,M,-67
2245691,Garfield,2014,M,-67
2245692,Hank,2014,M,-65
2245693,Darold,2014,M,-63
2245694,Del,2014,M,-63
2245695,Eliseo,2014,M,-63
2245696,Sharon,2014,M,-60
2245697,Maxwell,2014,M,-60
2245698,Loy,2014,M,-60
2245699,Lenwood,2014,M,-60
2245700,Leander,2014,M,-60
2245701,Jonas,2014,M,-60
2245702,Jerrell,2014,M,-60
2245703,Harland,2014,M,-60
2245704,Glendon,2014,M,-60
2245705,Evans,2014,M,-60
2245706,Esteban,2014,M,-60
